FACE_NECK_1_x,FACE_NECK_1_y,FACE_NECK_1_z,FACE_NECK_2_x,FACE_NECK_2_y,FACE_NECK_2_z,FACE_NECK_3_x,FACE_NECK_3_y,FACE_NECK_3_z,FACE_NECK_4_x,FACE_NECK_4_y,FACE_NECK_4_z,FACE_NECK_5_x,FACE_NECK_5_y,FACE_NECK_5_z,FACE_NECK_6_x,FACE_NECK_6_y,FACE_NECK_6_z,FACE_NECK_7_x,FACE_NECK_7_y,FACE_NECK_7_z,FACE_NECK_8_x,FACE_NECK_8_y,FACE_NECK_8_z,FACE_NECK_9_x,FACE_NECK_9_y,FACE_NECK_9_z,FACE_NECK_10_x,FACE_NECK_10_y,FACE_NECK_10_z,FACE_NECK_11_x,FACE_NECK_11_y,FACE_NECK_11_z
1110.7245254516602,777.9960536956787,-0.10754276067018509,1125.17578125,773.6167573928833,-0.09133187681436539,1126.2107849121094,774.8386216163635,-0.09133859723806381,1127.1147537231445,775.8852624893188,-0.09137846529483795,1122.443618774414,765.4225873947144,-0.1085900291800499,1121.1722946166992,760.7784605026245,-0.10857273638248444,1119.1617965698242,755.3205299377441,-0.10854358971118927,1118.4769821166992,764.4835782051086,-0.0022074016742408276,1107.6987075805664,737.2986602783203,-0.07708635181188583,1096.0235595703125,780.9547662734985,-0.07180207222700119,1093.2077407836914,772.2352480888367,-0.09347673505544662
1110.7016372680664,778.0568861961365,-0.10344221442937851,1124.3792724609375,773.0481505393982,-0.08851755410432816,1125.3180313110352,774.0049910545349,-0.08851920813322067,1126.2255477905273,774.7561597824097,-0.0885518491268158,1121.8223190307617,765.6278085708618,-0.10458443313837051,1120.191535949707,760.8571887016296,-0.10456817597150803,1117.9365921020508,755.344090461731,-0.1045345589518547,1117.4695587158203,763.060290813446,-0.004261539317667484,1105.8384704589844,737.0767021179199,-0.07389234751462936,1097.3206329345703,780.9847640991211,-0.06936072558164597,1093.3209228515625,772.6731777191162,-0.0895378440618515
1113.629150390625,776.6234278678894,-0.06215247884392738,1125.8103561401367,768.7460374832153,-0.05165663734078407,1126.3648223876953,768.7616157531738,-0.051667653024196625,1126.867561340332,768.6176133155823,-0.05170153081417084,1123.7083053588867,763.7600898742676,-0.06957673281431198,1122.1759414672852,759.903244972229,-0.06954719871282578,1119.755630493164,754.8676657676697,-0.06950791925191879,1115.8101654052734,752.5347232818604,0.014188040979206562,1105.4338073730469,734.0047574043274,-0.06487061083316803,1099.786605834961,778.722825050354,-0.03455931320786476,1096.0424423217773,772.3040628433228,-0.05747218802571297
1100.8583450317383,765.3343963623047,0.016275836154818535,1110.9819030761719,752.8048324584961,0.020565498620271683,1110.6272506713867,751.1981463432312,0.020539719611406326,1110.080795288086,749.2807960510254,0.020508000627160072,1110.3430938720703,752.0835971832275,-0.0036584967747330666,1109.4815826416016,750.214204788208,-0.0036416177172213793,1108.3650970458984,748.1422305107117,-0.0036494098603725433,1093.4425735473633,730.9172344207764,0.05846772342920303,1093.5369873046875,734.9592804908752,-0.050592176616191864,1085.3145217895508,766.2578916549683,0.033936891704797745,1085.016860961914,764.2059373855591,0.002262284280732274
1098.8628387451172,763.1515717506409,0.007867835462093353,1107.9911041259766,750.019862651825,0.013043869286775589,1107.586441040039,748.4365439414978,0.013014615513384342,1106.9799041748047,746.588716506958,0.01298864372074604,1107.1479034423828,749.3068027496338,-0.012070923112332821,1106.2123489379883,747.4848532676697,-0.012060442939400673,1105.0622177124023,745.479633808136,-0.012064461596310139,1090.1340866088867,729.433114528656,0.05443871393799782,1089.6324920654297,732.8927779197693,-0.058444079011678696,1083.5405731201172,765.2633285522461,0.02681989036500454,1082.9284286499023,763.440670967102,-0.00597061263397336
1086.5195846557617,766.3545155525208,-0.008572284132242203,1096.1671829223633,752.8042531013489,-0.003897602902725339,1095.706672668457,751.223509311676,-0.003920184448361397,1095.1585006713867,749.3810892105103,-0.003941432572901249,1095.9383010864258,751.8767023086548,-0.02755616419017315,1095.3374862670898,749.8860955238342,-0.027541305869817734,1094.6144485473633,747.7046871185303,-0.027545088902115822,1079.428367614746,731.5743541717529,0.03678569570183754,1079.7739791870117,734.7372579574585,-0.06908392161130905,1072.1205139160156,767.670750617981,0.010348426178097725,1072.3249053955078,765.762734413147,-0.020539887249469757
1078.454475402832,766.9717884063721,-0.0017870336305350065,1088.2788848876953,754.5047950744629,0.003384712152183056,1087.8855514526367,752.6160264015198,0.0033630284015089273,1087.4206924438477,750.4601097106934,0.0033504776656627655,1088.2682418823242,754.0391206741333,-0.02058478072285652,1087.866325378418,752.0413684844971,-0.020582646131515503,1087.3877334594727,749.8696160316467,-0.020593060180544853,1073.3436584472656,731.457839012146,0.04386220872402191,1073.6402893066406,735.5760383605957,-0.06355989724397659,1063.117446899414,766.8715596199036,0.01675189658999443,1063.3982849121094,765.4783987998962,-0.014622162096202374
1081.5111923217773,763.8277459144592,0.00516938092187047,1090.0865936279297,751.22962474823,0.010225308127701283,1089.7751998901367,749.7440886497498,0.010205292142927647,1089.4071578979492,748.0099439620972,0.010182938538491726,1089.6913146972656,750.2517986297607,-0.01256308238953352,1089.1248321533203,748.3164238929749,-0.012562261894345284,1088.4722900390625,746.1893463134766,-0.012568756937980652,1074.2926025390625,730.7627391815186,0.05126287043094635,1074.3284225463867,733.8090634346008,-0.050640616565942764,1067.417221069336,765.9643507003784,0.02381937950849533,1067.1742630004883,763.8989424705505,-0.005891657900065184
1106.3434982299805,755.9495830535889,0.0041728210635483265,1114.2354583740234,741.4298629760742,0.008322052657604218,1113.541488647461,739.5356225967407,0.008314738981425762,1112.7415466308594,737.482316493988,0.008304979652166367,1114.5477676391602,741.4146709442139,-0.013582384213805199,1114.1553497314453,739.7080779075623,-0.013583909720182419,1113.6411666870117,737.9149675369263,-0.013604478910565376,1096.1338806152344,721.3956928253174,0.0456191822886467,1099.350700378418,727.5671982765198,-0.05229268968105316,1090.997657775879,756.4926338195801,0.021668974310159683,1091.6204452514648,755.6609988212585,-0.006843115668743849
1121.3615798950195,740.1667356491089,0.012007342651486397,1127.625732421875,725.388879776001,0.01656161993741989,1126.692008972168,723.8055610656738,0.016558732837438583,1125.5718612670898,722.0952343940735,0.01654639095067978,1127.0597076416016,725.1568794250488,-0.0057469820603728294,1125.7884979248047,723.5443997383118,-0.005758245475590229,1124.2539596557617,721.802659034729,-0.0057784272357821465,1106.3136291503906,708.7263751029968,0.05507293716073036,1106.8006896972656,712.2191905975342,-0.044691044837236404,1107.1277618408203,744.5016145706177,0.03001975268125534,1106.4068984985352,742.5416493415833,0.0010150059824809432
1119.3205261230469,738.8064694404602,0.023257458582520485,1125.3493881225586,723.9975214004517,0.027981771156191826,1124.5225524902344,722.6824450492859,0.027980217710137367,1123.4236907958984,721.1769533157349,0.027963625267148018,1124.1966247558594,723.3691120147705,0.005293417256325483,1122.6459503173828,721.6842770576477,0.005291894543915987,1120.7576751708984,719.7880411148071,0.0052721076644957066,1103.70849609375,708.7096381187439,0.06551037728786469,1103.020362854004,710.2675938606262,-0.03644225746393204,1104.6852493286133,743.3889269828796,0.0406104139983654,1102.7579498291016,741.0801887512207,0.010953529737889767
1166.02294921875,777.2255086898804,0.04004739597439766,1170.9349822998047,763.8555550575256,0.04447523504495621,1169.8761749267578,762.770676612854,0.04446081817150116,1168.6548614501953,761.523449420929,0.04443736374378204,1170.4829406738281,763.3533811569214,0.022200962528586388,1169.1555404663086,761.9402003288269,0.02219054475426674,1167.5933074951172,760.2803421020508,0.02214924432337284,1151.72607421875,751.4917516708374,0.0796348825097084,1150.6264114379883,750.7606673240662,-0.02043294906616211,1152.531623840332,782.051682472229,0.056762490421533585,1152.0178985595703,780.7999491691589,0.027722535654902458
1180.7548141479492,805.5203461647034,0.05232326686382294,1184.424819946289,793.1244206428528,0.05662703514099121,1183.3422088623047,791.7297792434692,0.05659867823123932,1182.0540618896484,790.2204895019531,0.0565510131418705,1184.23828125,793.7266302108765,0.03487984836101532,1183.213233947754,792.7699828147888,0.03487355262041092,1181.9960403442383,791.6900610923767,0.03482865169644356,1165.8302307128906,778.9751672744751,0.08957643806934357,1166.6591262817383,782.8532552719116,-0.0077292425557971,1168.1526947021484,808.8668417930603,0.06782270967960358,1168.2001876831055,808.6557626724243,0.03962985798716545
1192.3511123657227,816.421594619751,0.035544510930776596,1195.0035095214844,803.1348752975464,0.039555396884679794,1194.008903503418,801.9148135185242,0.039521828293800354,1192.8159713745117,800.6758260726929,0.039476968348026276,1194.1651153564453,803.7971448898315,0.018492868170142174,1192.7787780761719,803.0095410346985,0.018484408035874367,1191.2642669677734,802.1415996551514,0.018439216539263725,1175.431137084961,791.8762922286987,0.07076592743396759,1175.697898864746,795.5059003829956,-0.0234376173466444,1179.2842483520508,821.1804342269897,0.05042635649442673,1178.935546875,820.8935880661011,0.02305486612021923
1198.4523010253906,846.4439463615417,0.04047028347849846,1199.8540878295898,833.6427927017212,0.04653633385896683,1198.8652038574219,832.534031867981,0.04651062935590744,1197.703857421875,831.3979125022888,0.04646627604961395,1199.6825408935547,833.6016583442688,0.02382860891520977,1198.6517715454102,832.5663471221924,0.023814765736460686,1197.4422454833984,831.5804100036621,0.023749109357595444,1183.5796737670898,822.5762987136841,0.08371152728796005,1183.5722351074219,825.3042340278625,-0.018663303926587105,1186.9247817993164,853.001754283905,0.05689926818013191,1186.4886474609375,852.9781937599182,0.027216924354434013
1193.3378219604492,832.0683574676514,0.009688488207757473,1194.3029022216797,818.8760733604431,0.015371959656476974,1193.5483932495117,817.4747371673584,0.015340258367359638,1192.6156997680664,815.9438824653625,0.015300472266972065,1193.2455825805664,818.8795495033264,-0.007328307721763849,1191.888198852539,817.5785708427429,-0.007346846628934145,1190.4071044921875,816.1830925941467,-0.007396848406642675,1175.3707122802734,806.2485980987549,0.052007947117090225,1174.574089050293,809.7955513000488,-0.049775972962379456,1182.692985534668,838.8141989707947,0.026181016117334366,1181.7597198486328,837.5642037391663,-0.0032742649782449007
1180.0130081176758,794.3122315406799,0.03230850398540497,1181.421775817871,777.2222900390625,0.03747350722551346,1179.5085525512695,774.9629902839661,0.03744300827383995,1177.3250198364258,773.1633138656616,0.0373910628259182,1182.612190246582,780.2603101730347,0.016464412212371826,1181.9211959838867,780.1088404655457,0.016456058248877525,1180.8247375488281,779.7015523910522,0.016400758177042007,1159.2583465576172,766.461181640625,0.07020242512226105,1165.5850982666016,775.7774376869202,-0.023769931867718697,1167.04833984375,798.9915704727173,0.04751887172460556,1168.7382888793945,801.0910320281982,0.0202073622494936
1175.9749603271484,779.9169445037842,0.030942702665925026,1177.950553894043,762.5444054603577,0.035231269896030426,1176.5153503417969,760.936496257782,0.035205088555812836,1174.7518157958984,759.3047046661377,0.03516632691025734,1177.3990631103516,763.7653040885925,0.013976043090224266,1175.8910751342773,763.0236625671387,0.013972785323858261,1174.1888809204102,762.2760987281799,0.013930444605648518,1155.4827117919922,751.3674473762512,0.0668533593416214,1157.768440246582,757.5011014938354,-0.028308244422078133,1162.7185821533203,787.3024606704712,0.04591815918684006,1162.4109649658203,786.9830417633057,0.01828569360077381
1156.995849609375,741.4522647857666,0.0010709483176469803,1158.9462661743164,726.3168811798096,0.006983001250773668,1157.7333068847656,724.919536113739,0.006949718575924635,1156.3010787963867,723.4976649284363,0.006922935135662556,1158.4251022338867,727.0130753517151,-0.016359398141503334,1156.9804000854492,726.1465501785278,-0.01638225093483925,1155.3355407714844,725.2381825447083,-0.016427192836999893,1135.1502227783203,715.7150316238403,0.04804518073797226,1137.1791458129883,720.7067084312439,-0.056600697338581085,1142.1892547607422,749.483699798584,0.019850416108965874,1141.9303894042969,748.6832857131958,-0.010440797545015812
1144.3224334716797,733.7856960296631,0.013022092171013355,1148.9591217041016,717.8668284416199,0.018490100279450417,1148.0779266357422,716.6123914718628,0.018468117341399193,1146.866111755371,715.2504515647888,0.01844635047018528,1147.2789001464844,718.0779719352722,-0.004116714466363192,1145.478858947754,717.069890499115,-0.00412421440705657,1143.4197235107422,715.9787678718567,-0.004162586759775877,1124.9162292480469,705.3463411331177,0.05709341540932655,1124.3837356567383,710.1161241531372,-0.04457679018378258,1130.1445770263672,741.3676142692566,0.030589938163757324,1128.3520889282227,739.4968700408936,0.0010874581057578325
1139.337158203125,734.1566133499146,0.0019100169884040952,1143.8280487060547,718.2667136192322,0.006604328751564026,1142.7660369873047,716.7721009254456,0.006590060889720917,1141.3958358764648,715.0679540634155,0.006579653359949589,1142.7653503417969,718.1944870948792,-0.013955294154584408,1141.2190246582031,716.7916059494019,-0.013980933465063572,1139.4477081298828,715.2452373504639,-0.014013164676725864,1121.1064910888672,703.6822986602783,0.04546583816409111,1121.7274475097656,707.5769948959351,-0.046214498579502106,1125.2106857299805,740.7817554473877,0.02002878673374653,1124.0874481201172,739.1746830940247,-0.00662049138918519
1122.4389266967773,737.280764579773,-0.019979557022452354,1127.859764099121,721.6428852081299,-0.014383918605744839,1127.1101760864258,720.3028964996338,-0.014397134073078632,1126.1662673950195,718.7968897819519,-0.014412211254239082,1126.636619567871,721.3194108009338,-0.035669080913066864,1125.139389038086,719.8628425598145,-0.03567260503768921,1123.4153366088867,718.244891166687,-0.035677120089530945,1106.7024993896484,706.5615749359131,0.028843343257904053,1106.0286712646484,709.6586894989014,-0.06635921448469162,1108.6641311645508,743.3456683158875,-0.00042279480840079486,1106.9332122802734,741.5851306915283,-0.028105830773711205
1120.3883743286133,742.6661467552185,-0.024182306602597237,1126.7480850219727,726.7985844612122,-0.01895870640873909,1126.0792922973633,725.2580094337463,-0.018972810357809067,1125.1812744140625,723.5060334205627,-0.018989412114024162,1125.7152557373047,726.2249565124512,-0.0398915633559227,1124.4130325317383,724.4790315628052,-0.039887990802526474,1122.857666015625,722.5675392150879,-0.03989022970199585,1106.513900756836,709.792971611023,0.02402600646018982,1106.6250228881836,713.177318572998,-0.06948363035917282,1106.2580108642578,747.8052377700806,-0.0043858131393790245,1104.5146179199219,745.9079074859619,-0.03159680217504501
1162.1953582763672,789.7622179985046,0.060663290321826935,1168.2377243041992,776.6493058204651,0.06523137539625168,1167.1639251708984,774.9758005142212,0.06522171199321747,1165.8699417114258,773.2135248184204,0.06519098579883575,1168.4458923339844,777.51216173172,0.04389771446585655,1167.72216796875,776.4659070968628,0.04387287050485611,1166.795654296875,775.339572429657,0.04381173476576805,1149.1960144042969,761.0645341873169,0.0977698341012001,1151.059455871582,766.2184309959412,0.0028577083721756935,1148.4696578979492,793.2845163345337,0.07610189914703369,1149.2962646484375,793.0939722061157,0.048520397394895554
1169.9396896362305,808.4108877182007,0.039919570088386536,1174.8517227172852,796.6920375823975,0.04379875585436821,1173.7953186035156,795.1809453964233,0.04377556964755058,1172.5243377685547,793.4579372406006,0.04374464973807335,1174.7476959228516,797.4607157707214,0.024027077481150627,1173.804702758789,796.5809297561646,0.02401365526020527,1172.739486694336,795.571882724762,0.023955997079610825,1156.5137100219727,781.0136675834656,0.07682452350854874,1158.4437561035156,786.8925333023071,-0.01113010011613369,1156.2005996704102,811.8330216407776,0.05583224445581436,1156.8061065673828,811.6549015045166,0.03025517612695694
1187.3231506347656,832.668764591217,0.04707714542746544,1189.676399230957,820.9456014633179,0.050755441188812256,1188.6206817626953,819.6669602394104,0.05072486028075218,1187.5221633911133,818.1465339660645,0.05068269744515419,1189.5935440063477,820.5493855476379,0.030071448534727097,1188.5396575927734,819.1299605369568,0.030063049867749214,1187.4121856689453,817.5423288345337,0.0300129484385252,1170.3721618652344,804.6538209915161,0.08114231377840042,1170.6159210205078,807.6207089424133,-0.011297455988824368,1174.4322967529297,835.8095240592957,0.061535608023405075,1174.4512939453125,834.2757081985474,0.03461214527487755
1194.9506378173828,871.1449670791626,0.03891696408390999,1196.6292572021484,857.4900984764099,0.04456692561507225,1195.7036590576172,856.1440587043762,0.04454938322305679,1194.5308685302734,854.8552465438843,0.04451420158147812,1195.8677673339844,857.9036951065063,0.023102549836039543,1194.6323776245117,856.7914581298828,0.02308753691613674,1193.254623413086,855.7838273048401,0.02304025925695896,1179.4999694824219,845.0412583351135,0.08117404580116272,1179.737434387207,848.5259628295898,-0.015451735816895962,1183.9134979248047,875.0754547119141,0.054991915822029114,1183.0086135864258,875.0193858146667,0.026990462094545364
1183.67431640625,837.5836443901062,0.02530485764145851,1185.6534576416016,823.4318804740906,0.029183896258473396,1184.5075607299805,821.6716003417969,0.029155660420656204,1183.0632019042969,819.9014067649841,0.029115697368979454,1185.6349182128906,823.6239051818848,0.0084447106346488,1184.7247695922852,822.0535898208618,0.008436485193669796,1183.6070251464844,820.585949420929,0.008384217508137226,1165.5633544921875,807.2114896774292,0.06163925305008888,1168.0009460449219,812.2231221199036,-0.03166407719254494,1172.504997253418,842.2161197662354,0.040399130433797836,1172.6361465454102,841.2144756317139,0.013312194496393204
1181.150779724121,805.0791335105896,0.04328630492091179,1182.8406143188477,787.2219944000244,0.048582810908555984,1181.3457870483398,785.1555562019348,0.048558641225099564,1179.499855041504,783.2577109336853,0.04852405935525894,1182.9032135009766,790.0369620323181,0.027770569548010826,1181.8622589111328,789.8160338401794,0.027774997055530548,1180.572166442871,789.7153544425964,0.027737688273191452,1162.349510192871,776.1205458641052,0.08026448637247086,1165.6880950927734,786.1804389953613,-0.013505383394658566,1169.0855026245117,810.9370136260986,0.05784616619348526,1169.256477355957,812.6406455039978,0.030623311176896095
1138.7977981567383,750.5712175369263,0.01292018499225378,1144.0767288208008,734.8398685455322,0.01724082976579666,1143.0751419067383,733.2034420967102,0.017219699919223785,1141.8292236328125,731.4852619171143,0.017197024077177048,1143.9532470703125,735.033438205719,-0.0046966904774308205,1143.031997680664,733.6932563781738,-0.004711874295026064,1141.9351959228516,732.2808480262756,-0.004749434068799019,1122.6445770263672,719.0482664108276,0.05411313846707344,1126.0086822509766,724.2665362358093,-0.0438520684838295,1123.0686950683594,754.4371390342712,0.03037407249212265,1123.1777572631836,753.0373477935791,0.0019080613274127245
1133.1821823120117,748.0998086929321,0.017602840438485146,1139.7373580932617,733.499493598938,0.023093074560165405,1138.8397979736328,731.9762992858887,0.023077888414263725,1137.7445983886719,730.2175641059875,0.02306310459971428,1139.1222381591797,733.1230401992798,-0.0004118717915844172,1137.9840087890625,731.507728099823,-0.0004328892391640693,1136.6989517211914,729.6637630462646,-0.0004667780303861946,1118.8023376464844,716.2222909927368,0.061451319605112076,1120.9947967529297,719.9574708938599,-0.043953921645879745,1118.38623046875,752.6476335525513,0.035401999950408936,1117.4578857421875,751.1373782157898,0.004788711201399565
1135.2146530151367,750.5562829971313,0.011937947943806648,1142.4159622192383,736.1056351661682,0.016791509464383125,1141.8483352661133,734.9833559989929,0.016774050891399384,1141.0847854614258,733.6725926399231,0.0167491864413023,1141.0858154296875,734.9987411499023,-0.005735989194363356,1139.681510925293,733.2541680335999,-0.005742178298532963,1137.996597290039,731.2335634231567,-0.005774480290710926,1123.285789489746,721.0142827033997,0.05679532140493393,1121.7350006103516,721.3956928253174,-0.04403821751475334,1121.1356735229492,756.6273665428162,0.030322033911943436,1119.1228866577148,754.0152382850647,0.0010434341384097934
1146.1138916015625,770.1400995254517,0.03539227321743965,1153.484001159668,756.7385387420654,0.040059465914964676,1152.6023483276367,755.2117395401001,0.040043387562036514,1151.6007614135742,753.5522031784058,0.04001322761178017,1153.8185119628906,756.8571138381958,0.018695974722504616,1153.3143997192383,755.5222749710083,0.018685992807149887,1152.6905822753906,754.0134358406067,0.018637623637914658,1136.532325744629,742.7904510498047,0.07570485770702362,1139.2039489746094,745.900182723999,-0.019683387130498886,1131.7390823364258,772.5504183769226,0.05228232592344284,1132.474250793457,771.8892431259155,0.024595631286501884
1162.0192337036133,801.6176676750183,0.03531552851200104,1168.5955810546875,789.3608522415161,0.03962850943207741,1167.6577377319336,787.8097200393677,0.039613764733076096,1166.5410232543945,786.0694599151611,0.03958701342344284,1168.3327102661133,789.8418474197388,0.019237881526350975,1167.3223114013672,788.6674904823303,0.019215283915400505,1166.1207962036133,787.290358543396,0.01915142312645912,1150.4109191894531,772.1811747550964,0.07447964698076248,1151.1602783203125,776.9051885604858,-0.01613902673125267,1147.3048782348633,804.561767578125,0.05169979855418205,1147.6885986328125,803.7426209449768,0.025341810658574104
1172.226219177246,824.0919613838196,0.027886750176548958,1178.4722900390625,811.3989543914795,0.03179255500435829,1177.672004699707,809.9786925315857,0.031769007444381714,1176.7192840576172,808.4453916549683,0.03173615410923958,1178.1313705444336,811.5540289878845,0.010625054128468037,1177.2175598144531,810.2835631370544,0.010609513148665428,1176.1165237426758,808.8688373565674,0.01056633424013853,1160.4808044433594,795.6025886535645,0.06639759987592697,1160.6371307373047,798.5616230964661,-0.02793603017926216,1158.7066268920898,826.5996766090393,0.04405492544174194,1159.3353652954102,825.3991842269897,0.016697173938155174
1178.0023956298828,837.4803900718689,0.04375767707824707,1183.2087707519531,825.8623480796814,0.04698359966278076,1182.5406646728516,824.1932201385498,0.046954672783613205,1181.7747116088867,822.2898387908936,0.04690851643681526,1183.180160522461,825.8855867385864,0.026425650343298912,1182.5859832763672,824.3874335289001,0.026415793225169182,1181.9118118286133,822.7407717704773,0.026363233104348183,1166.1524963378906,805.9021425247192,0.07814835757017136,1167.4882507324219,810.4265356063843,-0.013818353414535522,1165.217170715332,838.7243342399597,0.05860978737473488,1165.495262145996,837.7971696853638,0.03186151385307312
1191.9786071777344,886.0726189613342,0.03433180972933769,1194.883689880371,874.0440058708191,0.03920300677418709,1193.9588928222656,872.7625966072083,0.039181385189294815,1192.8703308105469,871.447262763977,0.039145998656749725,1195.1220703125,874.3618154525757,0.017590897157788277,1194.543228149414,873.3953833580017,0.01756805181503296,1193.858871459961,872.4691200256348,0.01749376766383648,1179.6259689331055,859.6489119529724,0.0752369612455368,1181.974868774414,864.1814160346985,-0.022029271349310875,1179.792823791504,889.6321249008179,0.050490379333496094,1180.2278137207031,889.9416303634644,0.02218802087008953
1196.1128997802734,837.3138570785522,0.0340600460767746,1198.1087493896484,822.6091289520264,0.03865102306008339,1196.9191360473633,820.8289575576782,0.038624249398708344,1195.5315399169922,819.1273212432861,0.0385923869907856,1198.1867980957031,823.8981986045837,0.01772269234061241,1197.260856628418,823.0029630661011,0.017696402966976166,1196.1048889160156,822.265248298645,0.01764652691781521,1178.7238311767578,807.8613996505737,0.07161571830511093,1179.9662017822266,816.3518786430359,-0.022246062755584717,1184.1938781738281,842.4714875221252,0.04898599907755852,1184.058494567871,842.8639698028564,0.021738387644290924
1189.1873931884766,815.0543117523193,0.02531641535460949,1192.6237106323242,800.2756190299988,0.030766354873776436,1191.5871047973633,798.8513660430908,0.03073568269610405,1190.2173614501953,797.472882270813,0.03069019317626953,1191.8011093139648,800.8293557167053,0.007588238455355167,1190.4032135009766,799.7075915336609,0.007579488679766655,1188.7288284301758,798.5495853424072,0.00755230663344264,1170.6603240966797,786.2294912338257,0.06813743710517883,1170.9949493408203,789.2444014549255,-0.03554636612534523,1175.2466583251953,819.3754148483276,0.042466264218091965,1175.7761764526367,818.8504528999329,0.0124631617218256
1155.5169296264648,789.283926486969,0.02142878621816635,1163.0509185791016,775.7406806945801,0.025237197056412697,1162.7210998535156,774.2675042152405,0.025203267112374306,1162.2737503051758,772.7177882194519,0.025160741060972214,1162.891845703125,775.1331281661987,0.004736865404993296,1162.4078750610352,773.3168435096741,0.004734489601105452,1161.7226028442383,771.4051580429077,0.004707386251538992,1147.8565979003906,756.9678354263306,0.05927439406514168,1147.7387237548828,758.7254762649536,-0.03229328244924545,1141.7638778686523,790.970950126648,0.03759313002228737,1141.252555847168,789.3130874633789,0.011033114977180958
1133.4369277954102,775.4367756843567,0.03214610368013382,1142.493667602539,762.8534603118896,0.03778454288840294,1142.2554016113281,760.8896970748901,0.03776038810610771,1141.9097900390625,758.7503242492676,0.037723757326602936,1142.6287078857422,762.5919127464294,0.014586430974304676,1142.4802780151367,760.6646490097046,0.014590888284146786,1142.1889114379883,758.6234450340271,0.014567852020263672,1129.2608642578125,739.1388916969299,0.07768134772777557,1130.6272888183594,743.7243747711182,-0.02701832540333271,1117.8568267822266,773.7955856323242,0.05034288018941879,1118.071060180664,772.349317073822,0.020003624260425568
