LEFT_ARM_1_x,LEFT_ARM_1_y,LEFT_ARM_1_z,LEFT_ARM_2_x,LEFT_ARM_2_y,LEFT_ARM_2_z,LEFT_ARM_3_x,LEFT_ARM_3_y,LEFT_ARM_3_z,LEFT_ARM_4_x,LEFT_ARM_4_y,LEFT_ARM_4_z,LEFT_ARM_5_x,LEFT_ARM_5_y,LEFT_ARM_5_z,LEFT_ARM_6_x,LEFT_ARM_6_y,LEFT_ARM_6_z
1248.6405944824219,524.6500933170319,-0.06999292224645615,1351.3604736328125,567.4319171905518,-0.18237744271755219,1363.5189056396484,479.4362246990204,-0.2892054319381714,1367.047462463379,462.6289129257202,-0.3113308846950531,1357.892074584961,455.9157085418701,-0.2973231077194214,1354.5966339111328,461.17382526397705,-0.28772175312042236
1247.8240585327148,519.3977057933807,-0.06845501065254211,1355.9222030639648,530.6638205051422,-0.17091108858585358,1356.8750381469727,433.68056058883667,-0.2658087909221649,1357.3455047607422,412.78321266174316,-0.28759652376174927,1348.187026977539,407.9732286930084,-0.2731878161430359,1345.4730606079102,415.33495903015137,-0.2639502286911011
1245.4364776611328,518.895628452301,-0.061451587826013565,1352.2877883911133,506.6149628162384,-0.16153162717819214,1358.5007858276367,428.3806014060974,-0.2574116587638855,1357.7648162841797,405.6495237350464,-0.2785346210002899,1350.5442810058594,400.09628891944885,-0.2670101225376129,1348.611946105957,407.45309472084045,-0.2566564083099365
1245.230598449707,517.7159285545349,-0.052191171795129776,1337.757568359375,486.0173034667969,-0.1285000592470169,1347.6876068115234,399.12805438041687,-0.18806448578834534,1347.239112854004,376.15145802497864,-0.20680265128612518,1339.7631454467773,371.06228828430176,-0.19609926640987396,1339.284782409668,378.6018490791321,-0.187965527176857
1241.5044021606445,513.9105176925659,-0.030708009377121925,1332.4980926513672,482.32988834381104,-0.10726697742938995,1338.97705078125,394.07493352890015,-0.165537491440773,1340.6071472167969,374.9439489841461,-0.18290597200393677,1334.487075805664,370.87373971939087,-0.17473281919956207,1332.5337982177734,376.7287874221802,-0.1662805676460266
1244.1618347167969,513.6752986907959,-0.003988252952694893,1332.8231048583984,466.08323335647583,-0.06296928972005844,1335.8292388916016,369.97557520866394,-0.09770509600639343,1336.860237121582,352.4897074699402,-0.11171110719442368,1327.932243347168,347.1044862270355,-0.10395082086324692,1325.9320449829102,353.2234311103821,-0.0981125608086586
1242.1221542358398,506.63501501083374,-0.07135545462369919,1295.2306365966797,443.89089345932007,-0.13973794877529144,1308.6301803588867,332.82854676246643,-0.18578281998634338,1312.551040649414,313.5847806930542,-0.2080710232257843,1302.0624160766602,308.79658699035645,-0.20472688972949982,1297.642936706543,313.27385902404785,-0.18905846774578094
1242.3399353027344,507.56266236305237,-0.04366922751069069,1295.0286483764648,433.52651596069336,-0.10075581818819046,1304.2204284667969,334.6626627445221,-0.13731041550636292,1306.4855575561523,316.66531920433044,-0.1562347114086151,1301.0224914550781,313.23140501976013,-0.15541400015354156,1298.2283020019531,317.33689069747925,-0.14120689034461975
1242.6139068603516,503.388329744339,-0.06156464293599129,1285.1362609863281,418.8450264930725,-0.13380901515483856,1285.5529403686523,319.2273008823395,-0.1718662530183792,1288.4318161010742,301.57766819000244,-0.19417443871498108,1279.507827758789,297.5995123386383,-0.19206012785434723,1275.911636352539,301.62665605545044,-0.17534895241260529
1235.3224182128906,502.15729236602783,-0.07941810041666031,1275.3353118896484,421.71043038368225,-0.13270390033721924,1281.104965209961,324.2086136341095,-0.1616975963115692,1282.035140991211,320.57520747184753,-0.18092432618141174,1278.2100677490234,316.95741176605225,-0.18323339521884918,1276.2257766723633,316.359965801239,-0.16639156639575958
1236.0361862182617,503.334481716156,-0.11052756756544113,1278.9286422729492,426.1839687824249,-0.1991431564092636,1282.085838317871,319.24036860466003,-0.24792435765266418,1285.6868362426758,301.5075659751892,-0.2755263149738312,1278.5032653808594,297.0899999141693,-0.27167168259620667,1274.8122024536133,300.2500069141388,-0.2509373724460602
1242.5127410888672,505.84052324295044,-0.09812545031309128,1297.1985626220703,422.4492394924164,-0.17831522226333618,1296.0447692871094,313.79727602005005,-0.22001491487026215,1300.0666809082031,296.0023534297943,-0.24361875653266907,1285.7498931884766,293.78676295280457,-0.2356751412153244,1281.0796737670898,299.41795349121094,-0.2208845466375351
1243.1318664550781,512.6296234130859,-0.07866106927394867,1328.3074951171875,445.1096034049988,-0.15846875309944153,1331.5361022949219,339.4519507884979,-0.20411652326583862,1334.4941711425781,313.1151473522186,-0.2258504033088684,1320.4558181762695,309.6883463859558,-0.21934586763381958,1317.8807830810547,316.90266251564026,-0.20573551952838898
1245.1745223999023,515.9539103507996,-0.05705619603395462,1343.5411834716797,481.69581413269043,-0.12363695353269577,1350.3789138793945,397.5506258010864,-0.18820351362228394,1353.4193801879883,370.75703144073486,-0.20862340927124023,1343.953742980957,365.980521440506,-0.1997373104095459,1341.0475158691406,374.5009982585907,-0.18844011425971985
1247.2069931030273,519.9765479564667,-0.09511900693178177,1355.0129699707031,517.8405869007111,-0.1861143559217453,1364.2838287353516,434.5873510837555,-0.27312490344047546,1362.5252151489258,406.7640781402588,-0.29347938299179077,1353.6505508422852,400.6214761734009,-0.28170663118362427,1352.669906616211,410.172758102417,-0.2721894383430481
1247.6141738891602,523.1964218616486,-0.09267009049654007,1360.5860137939453,544.2192006111145,-0.1977524608373642,1362.623519897461,449.89638090133667,-0.29420793056488037,1359.6158981323242,427.71549940109253,-0.31471776962280273,1351.6852569580078,421.2953209877014,-0.29979464411735535,1351.2579345703125,429.7606301307678,-0.29213255643844604
1248.1775665283203,526.4934146404266,-0.07230526953935623,1353.9064407348633,560.6120467185974,-0.18276643753051758,1365.6504821777344,470.70322036743164,-0.2951769232749939,1366.3633346557617,447.5684916973114,-0.31638991832733154,1357.8711318969727,442.4823474884033,-0.3038947880268097,1356.2972259521484,450.32230496406555,-0.2944684624671936
1248.9137649536133,524.0966784954071,-0.08618633449077606,1353.5333633422852,560.4604482650757,-0.21027879416942596,1367.336082458496,477.3590362071991,-0.3377166986465454,1367.0292663574219,455.6978702545166,-0.3628550171852112,1360.7038879394531,449.2802667617798,-0.35001325607299805,1359.2080307006836,456.6447329521179,-0.33737727999687195
1250.4756546020508,523.2465362548828,-0.06382155418395996,1349.1159439086914,533.0711138248444,-0.17676980793476105,1367.1281433105469,447.6505994796753,-0.28488999605178833,1371.8244552612305,423.7559473514557,-0.3065665066242218,1362.854232788086,419.1973078250885,-0.2972175180912018,1360.1220703125,426.8230640888214,-0.28584322333335876
1247.4946975708008,521.357284784317,-0.0671532154083252,1345.6626892089844,514.5015263557434,-0.17335820198059082,1365.9108352661133,433.0844020843506,-0.2689032256603241,1365.7731628417969,410.8172285556793,-0.2897699177265167,1359.2571258544922,403.8737618923187,-0.2790810763835907,1357.4091339111328,411.30491852760315,-0.26908132433891296
1246.8177795410156,520.1335537433624,-0.02686971426010132,1336.3861083984375,496.9018793106079,-0.12554237246513367,1356.0833358764648,404.19514417648315,-0.2170557975769043,1357.6860809326172,383.9437472820282,-0.2368665486574173,1352.8009414672852,380.76980352401733,-0.22892142832279205,1350.9391021728516,387.5889015197754,-0.2188548743724823
1241.4949035644531,512.4912858009338,-0.04286890849471092,1316.9843673706055,477.9487895965576,-0.12064631283283234,1348.5325241088867,387.7971160411835,-0.1982361227273941,1352.2438430786133,360.36587476730347,-0.2181141972541809,1346.6724014282227,357.8554880619049,-0.2174696922302246,1345.0498580932617,367.4872362613678,-0.20316654443740845
1241.9804763793945,511.9774925708771,-0.029954025521874428,1328.7321853637695,462.8659987449646,-0.09007304161787033,1341.6998291015625,366.8525826931,-0.135519340634346,1341.7621994018555,342.14985609054565,-0.15262344479560852,1333.7680435180664,338.6559784412384,-0.1458749920129776,1332.1551132202148,345.02285599708557,-0.1369333267211914
1242.8811264038086,504.2453598976135,-0.10221898555755615,1283.419075012207,415.2856492996216,-0.19769206643104553,1278.7913131713867,310.7603180408478,-0.24367211759090424,1282.8818893432617,296.0558795928955,-0.2694316506385803,1272.8199005126953,293.9611494541168,-0.26514798402786255,1268.6406326293945,297.2627127170563,-0.24663320183753967
1241.7908477783203,506.71950459480286,-0.06186436489224434,1287.1611785888672,426.30927085876465,-0.13323916494846344,1295.4266738891602,326.2889885902405,-0.17484794557094574,1298.839988708496,305.77823281288147,-0.19675877690315247,1292.5623321533203,302.09004521369934,-0.1962272822856903,1288.9223098754883,307.07515597343445,-0.17876984179019928
1245.8850860595703,516.5587913990021,-0.049957819283008575,1348.6603546142578,475.1210117340088,-0.12947256863117218,1338.5389709472656,377.0949411392212,-0.18388128280639648,1339.9278259277344,355.03710865974426,-0.20357941091060638,1326.4251708984375,350.9359037876129,-0.18974614143371582,1324.262351989746,359.08153653144836,-0.18136732280254364
1248.893051147461,518.7357902526855,-0.07322833687067032,1360.7383346557617,511.78537130355835,-0.16281361877918243,1353.1044387817383,415.83420395851135,-0.2410316914319992,1351.9244384765625,393.69046568870544,-0.2616536617279053,1342.8981399536133,389.1118061542511,-0.24757342040538788,1340.7710266113281,398.0894601345062,-0.23918825387954712
1244.520492553711,518.4625911712646,-0.0660097524523735,1349.2952728271484,507.82926321029663,-0.15339460968971252,1350.9832763671875,418.76710295677185,-0.22808125615119934,1349.912109375,399.18067932128906,-0.2484891563653946,1343.4639358520508,394.0024173259735,-0.234548881649971,1341.1641311645508,401.3456404209137,-0.22632534801959991
1242.1929931640625,508.90596628189087,-0.05397498607635498,1318.2001876831055,451.8678689002991,-0.12696939706802368,1328.738021850586,354.25545930862427,-0.17021365463733673,1334.8444747924805,328.6027801036835,-0.19195692241191864,1323.5619735717773,324.44753408432007,-0.18631412088871002,1319.1918182373047,329.9388098716736,-0.17206770181655884
1244.2150497436523,512.4776065349579,-0.06507089734077454,1301.8706130981445,449.13137197494507,-0.1351553350687027,1320.6142044067383,347.822824716568,-0.18037742376327515,1325.5071258544922,319.1203451156616,-0.2016877830028534,1316.2377548217773,314.3210792541504,-0.19898515939712524,1311.643295288086,319.919536113739,-0.18408168852329254
1243.4972763061523,508.9572072029114,-0.08843092620372772,1282.9039764404297,421.85572028160095,-0.17379167675971985,1268.0360412597656,310.9039342403412,-0.20366741716861725,1274.5491027832031,296.6596984863281,-0.22640106081962585,1262.6977157592773,293.5126304626465,-0.218241885304451,1256.8751907348633,297.9941511154175,-0.20408137142658234
1241.2835311889648,503.86884212493896,-0.061263181269168854,1291.1188888549805,427.0024073123932,-0.12358266860246658,1292.1797561645508,327.03890204429626,-0.15860126912593842,1294.1575241088867,308.1765139102936,-0.1805260330438614,1285.6559371948242,304.11583185195923,-0.17913489043712616,1283.0141830444336,309.56990003585815,-0.1626075804233551
1246.6283798217773,513.5019421577454,-0.08385428786277771,1314.7880172729492,438.8044273853302,-0.15714184939861298,1320.762062072754,335.7930850982666,-0.20231778919696808,1324.6638107299805,313.54915022850037,-0.22506551444530487,1313.971939086914,309.71866607666016,-0.21925722062587738,1309.8064041137695,316.17048382759094,-0.20443983376026154
1248.1404876708984,517.4541556835175,-0.014211365021765232,1343.331184387207,473.5209560394287,-0.07250765711069107,1341.7005157470703,371.79964900016785,-0.1059870794415474,1345.2659225463867,350.38126587867737,-0.12066148221492767,1330.5934524536133,344.9463164806366,-0.1107766255736351,1327.6771545410156,352.193945646286,-0.1052439883351326
1246.4265060424805,518.8588714599609,-0.043928008526563644,1347.7313232421875,486.88286304473877,-0.09683049470186234,1357.4950790405273,399.45403933525085,-0.14246369898319244,1361.0475540161133,377.0001196861267,-0.1592671275138855,1354.7359085083008,373.43749165534973,-0.1505848467350006,1351.596794128418,381.43303871154785,-0.1432918757200241
1247.3500442504883,523.1661343574524,-0.05357936769723892,1353.094482421875,514.9540364742279,-0.11889518052339554,1359.2313766479492,428.6470413208008,-0.1849999725818634,1360.8926010131836,406.59934759140015,-0.20267356932163239,1353.6426544189453,400.1504588127136,-0.19245031476020813,1350.9864807128906,408.3714723587036,-0.18491266667842865
1251.2602615356445,527.5349700450897,-0.060443151742219925,1361.9596481323242,537.1032786369324,-0.15575538575649261,1361.9319534301758,448.18962693214417,-0.24243611097335815,1361.2405014038086,426.8637800216675,-0.2625625729560852,1352.6677322387695,419.40146684646606,-0.24961234629154205,1351.8368911743164,427.63834834098816,-0.24126110970973969
1247.5330352783203,519.7612845897675,-0.04337744042277336,1336.8945693969727,504.66623067855835,-0.12811405956745148,1355.0541687011719,412.4769902229309,-0.2051822543144226,1353.3155822753906,391.97251081466675,-0.22299040853977203,1350.508804321289,389.35452461242676,-0.21384873986244202,1349.714584350586,397.8030002117157,-0.2063458114862442
1240.1361465454102,517.1993350982666,-0.034028127789497375,1313.3176803588867,493.9520502090454,-0.09905080497264862,1357.3122024536133,430.2170991897583,-0.17633096873760223,1358.8030242919922,405.951851606369,-0.19640079140663147,1356.3743591308594,404.2391109466553,-0.19773200154304504,1354.1941452026367,416.32826685905457,-0.1822672337293625
1240.6110763549805,516.95751786232,-0.04617059603333473,1323.3393859863281,480.7338881492615,-0.09592556208372116,1352.6576614379883,392.17901945114136,-0.1432275027036667,1355.804328918457,367.07727670669556,-0.15987952053546906,1349.7631072998047,363.7225091457367,-0.15743276476860046,1347.3699188232422,371.3659679889679,-0.14725928008556366
1243.3716201782227,512.189633846283,-0.08617517352104187,1296.6627502441406,428.060120344162,-0.16202412545681,1285.1812362670898,315.061594247818,-0.19471606612205505,1294.108543395996,294.4920015335083,-0.21743282675743103,1284.554214477539,291.4029335975647,-0.21057294309139252,1278.3130645751953,297.5570261478424,-0.1960974782705307
1236.8690872192383,506.77785873413086,-0.07746471464633942,1277.1406173706055,417.2067975997925,-0.1406828910112381,1261.5260696411133,318.2533049583435,-0.17423711717128754,1261.9928741455078,318.04039120674133,-0.19547118246555328,1258.4964752197266,316.2125837802887,-0.194381982088089,1256.5885162353516,316.0989010334015,-0.1773865818977356
1236.668357849121,506.59928798675537,-0.06372909247875214,1279.4539260864258,420.43336629867554,-0.13634036481380463,1269.1358184814453,318.23602080345154,-0.1786511242389679,1270.187759399414,304.77137446403503,-0.20113307237625122,1262.3380279541016,302.6239550113678,-0.19795802235603333,1259.846305847168,305.84720849990845,-0.1813223659992218
1241.469955444336,512.4594855308533,-0.056425608694553375,1306.919059753418,434.3276059627533,-0.12663604319095612,1296.496696472168,324.62159872055054,-0.15645258128643036,1296.6011810302734,307.69744992256165,-0.1759333610534668,1281.0227966308594,305.7164669036865,-0.16654901206493378,1278.0975723266602,309.924498796463,-0.15612074732780457
1243.1279754638672,512.6861107349396,-0.05292513594031334,1326.5508270263672,449.98560190200806,-0.12241235375404358,1325.8391189575195,348.24533700942993,-0.16767410933971405,1325.9041213989258,324.8872661590576,-0.18947672843933105,1311.6447830200195,320.4424059391022,-0.1800624430179596,1310.5643463134766,327.3389446735382,-0.1678941398859024
1243.2479095458984,518.711553812027,-0.028644034639000893,1339.8613357543945,465.99175930023193,-0.0925762951374054,1344.8567962646484,365.4115605354309,-0.13599592447280884,1350.1163864135742,344.47999835014343,-0.15223169326782227,1336.395034790039,338.68192076683044,-0.14158181846141815,1332.242431640625,345.55525302886963,-0.1354098916053772
1243.4678649902344,520.2761721611023,-0.041316691786050797,1345.7321548461914,482.12215662002563,-0.10403431206941605,1354.5722579956055,387.884920835495,-0.15527231991291046,1357.0615768432617,365.04434466362,-0.17145803570747375,1347.245864868164,361.18714570999146,-0.16407407820224762,1343.741798400879,368.01074981689453,-0.1556098610162735
1243.8859176635742,518.6219465732574,-0.044416144490242004,1344.8993682861328,490.23717999458313,-0.10689246654510498,1359.8975372314453,403.03053975105286,-0.1673765778541565,1359.2317199707031,377.63007402420044,-0.18494804203510284,1351.1857223510742,371.97577357292175,-0.1772894561290741,1349.2047500610352,378.3543026447296,-0.16821694374084473
1247.4269485473633,519.6817517280579,-0.08247652649879456,1355.358009338379,505.6103253364563,-0.15077675879001617,1370.6278610229492,428.8497841358185,-0.21966136991977692,1371.5950012207031,403.79178285598755,-0.23796911537647247,1362.9035568237305,396.0189986228943,-0.2281641960144043,1361.2703704833984,405.34384846687317,-0.21990089118480682
1246.2677764892578,528.9871287345886,-0.07006300985813141,1347.7426528930664,579.4030451774597,-0.1833874136209488,1361.6543197631836,489.4336438179016,-0.29701974987983704,1365.81298828125,469.6937870979309,-0.3204590976238251,1352.8978729248047,461.55903339385986,-0.3054059147834778,1349.3272018432617,468.1385350227356,-0.29522690176963806
1245.6390380859375,530.4421842098236,-0.05285840108990669,1347.3543548583984,567.8151297569275,-0.18283911049365997,1360.004653930664,483.997278213501,-0.30900874733924866,1359.953384399414,470.8410108089447,-0.3329482078552246,1351.8651580810547,462.73693084716797,-0.3180953562259674,1349.6840286254883,467.58724451065063,-0.30746710300445557
1244.0470504760742,519.8912858963013,-0.05732027813792229,1338.9118194580078,511.46592020988464,-0.16040641069412231,1354.1326904296875,430.03605008125305,-0.2600347101688385,1355.7443618774414,403.10659646987915,-0.2828379273414612,1352.9383850097656,402.4088251590729,-0.27183476090431213,1346.4744186401367,410.34592151641846,-0.2599918246269226
1244.857521057129,520.1742053031921,-0.04155366122722626,1333.9830780029297,504.9977195262909,-0.1375053972005844,1352.6947402954102,413.76203656196594,-0.2287968248128891,1356.0874557495117,390.47455072402954,-0.24841614067554474,1348.7959671020508,387.3894417285919,-0.240433931350708,1346.568374633789,396.06714963912964,-0.23052069544792175
1241.0572814941406,517.7053070068359,-0.03490348905324936,1323.0267333984375,491.9989085197449,-0.11877329647541046,1357.0574569702148,414.00118231773376,-0.1961076855659485,1359.1193389892578,390.0957155227661,-0.21511712670326233,1356.2461853027344,386.73154950141907,-0.21257509291172028,1353.468360900879,396.0625469684601,-0.20000144839286804
1240.7945251464844,517.8942739963531,-0.05390192195773125,1333.5215377807617,479.6749520301819,-0.12416050583124161,1348.8768768310547,395.61492919921875,-0.1775193214416504,1351.1002349853516,368.7868309020996,-0.19510868191719055,1344.6368408203125,363.8611686229706,-0.18640032410621643,1341.4144134521484,369.68345046043396,-0.17803344130516052
1241.3090515136719,514.943060874939,-0.02553543634712696,1323.7726593017578,475.13118267059326,-0.08170480281114578,1341.7919540405273,388.8310432434082,-0.12596748769283295,1344.1106414794922,359.93196845054626,-0.14164666831493378,1338.911476135254,354.54227328300476,-0.13599781692028046,1335.5247116088867,362.79322028160095,-0.1278303563594818
1240.752182006836,512.423050403595,-0.027153832837939262,1320.721206665039,462.3425817489624,-0.07904228568077087,1339.0290069580078,369.8235583305359,-0.11254958808422089,1341.8339538574219,344.8088800907135,-0.12762980163097382,1336.8284225463867,338.5215997695923,-0.12503351271152496,1333.3180618286133,346.46310567855835,-0.11551908403635025
1244.1343688964844,508.96840810775757,-0.04682871326804161,1317.6222610473633,458.43839049339294,-0.11212551593780518,1332.989616394043,363.6471927165985,-0.16090910136699677,1336.4544296264648,336.36841893196106,-0.18041495978832245,1328.8688278198242,331.12401366233826,-0.17724274098873138,1325.1906967163086,339.36923146247864,-0.16396977007389069
1242.722282409668,508.45941066741943,-0.0691995695233345,1298.093605041504,432.3215174674988,-0.14613667130470276,1296.1482238769531,328.7687337398529,-0.1842452585697174,1304.6195983886719,311.93448185920715,-0.20671811699867249,1291.7163848876953,307.8553891181946,-0.20031341910362244,1284.8008346557617,312.718802690506,-0.1856418401002884
1243.3143997192383,508.31910967826843,-0.07839255034923553,1287.8593826293945,423.17150473594666,-0.15734721720218658,1278.354148864746,317.66554713249207,-0.19003187119960785,1281.122817993164,298.78204464912415,-0.21125540137290955,1270.2824020385742,295.6738257408142,-0.20593690872192383,1266.1511993408203,300.1799690723419,-0.19114349782466888
1241.3462448120117,507.12515115737915,-0.05815770477056503,1285.5521392822266,425.14556765556335,-0.1223626509308815,1282.5160217285156,321.67173743247986,-0.1600683331489563,1287.3569869995117,308.61048460006714,-0.18160060048103333,1279.4317245483398,303.38947892189026,-0.17899367213249207,1275.1782989501953,306.37136578559875,-0.1627502143383026
1244.4661331176758,518.7225294113159,-0.046899836510419846,1354.8755264282227,504.518301486969,-0.1302127093076706,1345.312728881836,409.3841242790222,-0.20812250673770905,1344.0586853027344,384.2043614387512,-0.2286987602710724,1334.6674346923828,381.9937598705292,-0.21541719138622284,1333.4639739990234,389.12184834480286,-0.20640133321285248
1243.2774353027344,520.8712041378021,-0.07244643568992615,1357.0471572875977,526.6873705387115,-0.17006182670593262,1349.9361419677734,434.83116388320923,-0.2594849467277527,1346.6449356079102,411.43327832221985,-0.28171905875205994,1338.1395721435547,407.2437536716461,-0.2653406858444214,1337.62939453125,416.2633144855499,-0.25672686100006104
1245.498046875,528.409252166748,-0.07618539035320282,1352.1486282348633,568.0629658699036,-0.197397843003273,1353.1175994873047,476.3400435447693,-0.3194621205329895,1354.1924285888672,457.5377154350281,-0.34483569860458374,1343.309211730957,451.0544192790985,-0.32816994190216064,1341.3285827636719,457.63588428497314,-0.31711259484291077
1246.8691635131836,528.4774875640869,-0.09827540814876556,1345.8464813232422,583.4394264221191,-0.2240549474954605,1354.3407440185547,494.05421018600464,-0.35726168751716614,1356.3292694091797,475.01782178878784,-0.38448283076286316,1345.9565734863281,467.6997685432434,-0.36890077590942383,1342.0945358276367,472.99959897994995,-0.35585030913352966
1245.0533294677734,532.1713399887085,-0.08754334598779678,1343.056411743164,585.8119583129883,-0.21079657971858978,1358.0342102050781,494.95617270469666,-0.33680564165115356,1360.3287506103516,478.26170682907104,-0.3624480068683624,1352.288932800293,471.07980251312256,-0.347431480884552,1349.2424011230469,475.93475103378296,-0.33534446358680725
1244.4679641723633,528.0371761322021,-0.06652605533599854,1348.2508850097656,574.0133500099182,-0.18415187299251556,1359.5336151123047,487.8670620918274,-0.3026633858680725,1360.1874160766602,469.87589836120605,-0.3260406255722046,1351.691665649414,463.1872844696045,-0.31251731514930725,1349.2460632324219,469.7472810745239,-0.30157577991485596
1244.842643737793,522.8495478630066,-0.07545498758554459,1352.6350021362305,556.2001132965088,-0.19007840752601624,1357.027359008789,470.16467571258545,-0.30003708600997925,1358.0189895629883,448.6199927330017,-0.3233312666416168,1350.3218078613281,443.1690466403961,-0.30886000394821167,1347.1314239501953,450.24109840393066,-0.29811152815818787
1245.6327438354492,519.026563167572,-0.05078854411840439,1336.325798034668,517.3386383056641,-0.16556109488010406,1353.6212539672852,427.1799159049988,-0.26783016324043274,1356.5420150756836,410.11221528053284,-0.2876605689525604,1353.8222122192383,402.9904353618622,-0.28053978085517883,1351.6171646118164,411.22538566589355,-0.2696326971054077
1244.3019104003906,519.0355110168457,-0.03566887229681015,1337.731590270996,502.33599185943604,-0.12224005162715912,1351.6637420654297,416.3587152957916,-0.20343634486198425,1352.8186798095703,395.0997197628021,-0.22338494658470154,1348.784523010254,391.0122585296631,-0.21694518625736237,1347.0890808105469,398.2655203342438,-0.2055949866771698
1240.9210968017578,521.790965795517,-0.03295082971453667,1340.0431823730469,492.68641233444214,-0.10705912858247757,1351.9392013549805,404.80881214141846,-0.16206975281238556,1353.248405456543,385.77879667282104,-0.17787609994411469,1348.286476135254,381.70366287231445,-0.16826024651527405,1345.6797409057617,389.3710684776306,-0.16235917806625366
1239.8642349243164,514.7355222702026,-0.0270049050450325,1327.3451614379883,482.2316551208496,-0.07224790006875992,1348.4821701049805,409.7624123096466,-0.11805041134357452,1350.267562866211,381.3595247268677,-0.13318507373332977,1344.0649795532227,375.454877614975,-0.13038818538188934,1343.0126953125,387.3379111289978,-0.12146615982055664
1240.865135192871,510.39446353912354,-0.04617072269320488,1323.739013671875,466.8032777309418,-0.09453199803829193,1338.2639694213867,380.0320887565613,-0.1326238214969635,1341.4752960205078,353.73751401901245,-0.14968982338905334,1331.7431259155273,349.18418526649475,-0.1450054943561554,1329.6810150146484,354.97138381004333,-0.1352267563343048
1243.8972473144531,508.5164773464203,-0.09262052178382874,1299.2002487182617,431.12971544265747,-0.16468463838100433,1293.4962844848633,318.8966166973114,-0.2081964910030365,1300.8000183105469,299.78021264076233,-0.2313334047794342,1287.0356369018555,296.34446382522583,-0.22480235993862152,1281.2113952636719,301.8090569972992,-0.20946912467479706
1243.0690383911133,506.90032839775085,-0.045857034623622894,1293.7727737426758,430.32479524612427,-0.12269609421491623,1289.706916809082,327.2851610183716,-0.16125208139419556,1294.720344543457,309.2428207397461,-0.18465186655521393,1284.180908203125,306.04782700538635,-0.17894499003887177,1280.1362228393555,310.91169118881226,-0.16286811232566833
1239.7280502319336,505.4145669937134,-0.07438113540410995,1280.7820129394531,443.30674052238464,-0.14164027571678162,1280.8107376098633,322.15572595596313,-0.17899081110954285,1288.2116317749023,306.52531385421753,-0.20148691534996033,1276.1407470703125,302.40479707717896,-0.19848422706127167,1271.1594772338867,306.16517901420593,-0.18213894963264465
1236.851921081543,506.7173480987549,-0.11171052604913712,1276.3568115234375,419.79185700416565,-0.1806451678276062,1272.355728149414,327.85157918930054,-0.21957270801067352,1274.7243118286133,326.45413756370544,-0.242279514670372,1270.1743698120117,324.48477387428284,-0.2429278939962387,1268.6692428588867,324.9445903301239,-0.22385457158088684
1243.1188201904297,505.0344121456146,-0.0967407077550888,1274.9256134033203,413.70793104171753,-0.15639473497867584,1261.1159133911133,314.82685804367065,-0.1886054128408432,1261.6963577270508,307.3842430114746,-0.20922918617725372,1254.814682006836,305.0357222557068,-0.20730167627334595,1252.8430938720703,306.7475938796997,-0.1912812888622284
1239.5757293701172,504.19044971466064,-0.07371874898672104,1275.8563613891602,413.1557071208954,-0.1346879005432129,1273.7131118774414,316.3386261463165,-0.17231371998786926,1274.8875045776367,305.51291942596436,-0.19342079758644104,1268.3255767822266,302.3620533943176,-0.19458384811878204,1265.7999801635742,304.02976512908936,-0.17708879709243774
1240.6177139282227,505.6727349758148,-0.07242682576179504,1287.7821350097656,420.2859842777252,-0.14797309041023254,1283.9416122436523,316.5283977985382,-0.18692761659622192,1288.5948944091797,297.6207232475281,-0.2114870548248291,1276.8292236328125,295.2606475353241,-0.20657317340373993,1272.7532958984375,300.7144260406494,-0.18915754556655884
