RIGHT_ARM_1_x,RIGHT_ARM_1_y,RIGHT_ARM_1_z,RIGHT_ARM_2_x,RIGHT_ARM_2_y,RIGHT_ARM_2_z,RIGHT_ARM_3_x,RIGHT_ARM_3_y,RIGHT_ARM_3_z,RIGHT_ARM_4_x,RIGHT_ARM_4_y,RIGHT_ARM_4_z,RIGHT_ARM_5_x,RIGHT_ARM_5_y,RIGHT_ARM_5_z,RIGHT_ARM_6_x,RIGHT_ARM_6_y,RIGHT_ARM_6_z
1112.8971862792969,518.9671790599823,-0.028601907193660736,1029.9001693725586,550.0250673294067,-0.1276276707649231,1022.4767303466797,462.7058708667755,-0.27781838178634644,1014.2707443237305,445.6922113895416,-0.3081499934196472,1025.346336364746,440.7827389240265,-0.2975651025772095,1029.7364044189453,447.7432644367218,-0.2795023024082184
1114.4407653808594,513.4530508518219,-0.006521354895085096,1025.1591110229492,508.7686586380005,-0.05928540974855423,1026.273193359375,416.81724429130554,-0.16166847944259644,1024.2642974853516,397.6102352142334,-0.18677420914173126,1037.3778533935547,394.2845320701599,-0.17692086100578308,1040.2712631225586,400.11186718940735,-0.1632465273141861
1118.0084609985352,513.4140086174011,0.02302827127277851,1032.7372741699219,486.57580375671387,0.02463397942483425,1034.0177536010742,399.03928399086,-0.011626096442341805,1029.8382568359375,382.92842388153076,-0.026173103600740433,1042.196388244629,380.491840839386,-0.01778874732553959,1044.8723602294922,386.688677072525,-0.012286844663321972
1118.4123229980469,510.6338667869568,0.00599330011755228,1033.9466857910156,473.3421277999878,-0.027325140312314034,1044.8759078979492,380.1287770271301,-0.08487985283136368,1039.6588897705078,364.3257808685303,-0.1079498678445816,1055.2797317504883,361.24372959136963,-0.09549815207719803,1057.7800369262695,367.0158326625824,-0.08570439368486404
1120.0221633911133,506.32988691329956,0.0236198827624321,1035.4050064086914,466.7592465877533,-0.021405139937996864,1047.7494049072266,372.7374994754791,-0.08284063637256622,1047.2079849243164,351.79048776626587,-0.10749372839927673,1060.8057403564453,350.60763359069824,-0.09322057664394379,1062.8094863891602,356.84592604637146,-0.08316165953874588
1119.4950485229492,506.9189643859863,0.03209545835852623,1044.2626190185547,458.7899315357208,-0.0005366423865780234,1054.0785598754883,358.22634100914,-0.04001542553305626,1054.2401504516602,337.05077290534973,-0.06402098387479782,1066.9429779052734,335.09392976760864,-0.05012756213545799,1068.2426834106445,342.5882363319397,-0.04009797051548958
1127.0928955078125,506.7042803764343,-0.010859054513275623,1066.9028091430664,435.77924966812134,-0.03914588689804077,1069.2386627197266,331.4674115180969,-0.09748256951570511,1066.4379501342773,309.00721549987793,-0.12488163262605667,1079.0839004516602,305.5860149860382,-0.11909414827823639,1082.0567321777344,311.8354117870331,-0.10112784057855606
1127.252082824707,503.77254009246826,-0.00011500379332574084,1071.3563919067383,424.6946668624878,-0.032475586980581284,1078.729591369629,323.7039291858673,-0.07998089492321014,1072.5161361694336,305.5529272556305,-0.10691211372613907,1086.9976043701172,302.78971552848816,-0.10007298737764359,1090.5696487426758,309.46484327316284,-0.08320193737745285
1126.7682266235352,503.21635723114014,-0.025194643065333366,1077.8601837158203,424.80677247047424,-0.07446447759866714,1084.1607284545898,314.19728994369507,-0.12774844467639923,1077.8227615356445,296.57170057296753,-0.15860311686992645,1092.733039855957,295.1620280742645,-0.15093904733657837,1096.5846633911133,301.0623300075531,-0.13079029321670532
1128.054542541504,503.32984685897827,-0.028831718489527702,1080.9092330932617,424.4803047180176,-0.04973994940519333,1087.6851654052734,324.55413579940796,-0.08817770332098007,1086.6040420532227,305.40136098861694,-0.11399461328983307,1094.9798583984375,304.2424535751343,-0.11052579432725906,1096.1970520019531,309.7911822795868,-0.09234562516212463
1125.7277297973633,502.7253198623657,-0.03000996820628643,1074.4413757324219,420.1648020744324,-0.058409057557582855,1086.1639022827148,317.44320273399353,-0.11012814939022064,1082.2160339355469,297.67138481140137,-0.13730141520500183,1097.7051544189453,296.89008951187134,-0.13422493636608124,1100.547981262207,304.10353660583496,-0.11466773599386215
1124.043960571289,510.0508403778076,-0.02631491608917713,1058.2301330566406,431.24391317367554,-0.05250229686498642,1062.3793029785156,329.00482177734375,-0.09804631769657135,1062.3093795776367,307.4278235435486,-0.12406492978334427,1079.0602111816406,304.01524901390076,-0.11673412472009659,1081.7305755615234,310.425900220871,-0.10068906098604202
1123.6388397216797,516.1970794200897,0.00417668279260397,1042.1672058105469,450.1836133003235,-0.010735410265624523,1034.336814880371,353.35742354393005,-0.07072276622056961,1030.7783889770508,332.2838544845581,-0.0975823923945427,1043.0660247802734,326.74288272857666,-0.09163457900285721,1046.4813995361328,335.07773995399475,-0.07490343600511551
1116.9082260131836,510.7812809944153,0.02435452863574028,1026.5461349487305,473.23169589042664,0.027165675535798073,1029.327049255371,378.4693372249603,-0.026033839210867882,1025.4579162597656,357.8373348712921,-0.046102505177259445,1037.911262512207,355.7131862640381,-0.03998358175158501,1040.2785873413086,364.1457939147949,-0.02881775051355362
1116.2794876098633,516.9270050525665,-0.03774046525359154,1028.7494659423828,510.72418212890625,-0.06421654671430588,1023.7099456787109,413.2716751098633,-0.13484618067741394,1022.0591354370117,392.74450421333313,-0.15631785988807678,1032.1746826171875,390.8659064769745,-0.15047822892665863,1033.8705825805664,398.0698585510254,-0.13702140748500824
1118.0408477783203,519.8238551616669,-0.03973079472780228,1024.947280883789,529.5827078819275,-0.0740276500582695,1023.9876937866211,438.38661432266235,-0.1578734666109085,1016.3960266113281,417.29646921157837,-0.17913350462913513,1027.7558898925781,413.22925329208374,-0.1747732013463974,1033.0716705322266,420.5173087120056,-0.16018742322921753
1116.17431640625,520.990777015686,-0.023106789216399193,1023.369255065918,541.5311121940613,-0.07467757165431976,1021.230354309082,453.9850330352783,-0.17208684980869293,1014.5681762695312,433.54753375053406,-0.1946737915277481,1026.5453338623047,428.4416592121124,-0.1863763928413391,1030.6158828735352,435.53765773773193,-0.1730695217847824
1114.9652481079102,517.6999962329865,-0.02116764895617962,1023.0998611450195,539.2753851413727,-0.08093269914388657,1018.5447692871094,451.6399884223938,-0.1990247219800949,1010.4254150390625,431.5582466125488,-0.2241065800189972,1023.021125793457,425.64191579818726,-0.21787436306476593,1027.8752517700195,432.8505349159241,-0.20131915807724
1116.4398193359375,517.72008061409,-0.010556099936366081,1029.5013427734375,518.2705020904541,-0.07851790636777878,1018.2426452636719,431.87663555145264,-0.19489893317222595,1009.3279266357422,411.37402296066284,-0.2198948711156845,1021.7684555053711,406.6633343696594,-0.2136269211769104,1025.237159729004,413.9200723171234,-0.19787928462028503
1117.9957580566406,514.0648198127747,-0.00586211122572422,1025.807876586914,500.62814354896545,-0.05344696342945099,1020.3089904785156,407.72024273872375,-0.13827261328697205,1016.9316101074219,388.5407853126526,-0.16154727339744568,1029.0370559692383,386.42542362213135,-0.15369699895381927,1032.0538330078125,392.67208456993103,-0.14048446714878082
1120.5900192260742,514.5806729793549,0.020971572026610374,1035.6914520263672,483.284250497818,-0.034051112830638885,1036.725196838379,388.6248564720154,-0.11212294548749924,1029.0614318847656,372.8750002384186,-0.1368544101715088,1043.2518768310547,369.00415420532227,-0.12416473776102066,1048.0872344970703,374.0455913543701,-0.11286643147468567
1126.1800003051758,508.14932584762573,0.03632967174053192,1046.7344284057617,464.29012298583984,0.03906035050749779,1046.8779373168945,370.2335822582245,0.006567153614014387,1043.0073165893555,352.6446855068207,-0.010740707628428936,1055.3598403930664,347.7998757362366,-0.005541650578379631,1057.4351119995117,353.70259165763855,0.0033827221486717463
1121.4085006713867,503.4196472167969,0.002915254095569253,1048.9170455932617,456.96160912513733,-0.038143448531627655,1052.9206466674805,357.91741490364075,-0.09355036169290543,1049.0195846557617,335.59706926345825,-0.12008597701787949,1060.2732467651367,333.5070061683655,-0.10987149924039841,1064.1462707519531,340.20556569099426,-0.09549291431903839
1129.3440628051758,503.4888803958893,-0.03481728956103325,1086.8584442138672,427.81798124313354,-0.07219083607196808,1090.026741027832,312.984277009964,-0.117729552090168,1082.7805709838867,297.17597007751465,-0.14582224190235138,1097.3380279541016,295.7926905155182,-0.13991981744766235,1101.3183975219727,301.19242787361145,-0.12122593820095062
1126.8871307373047,503.47816228866577,0.005331280641257763,1078.3290481567383,424.34064745903015,-0.020930441096425056,1079.8847579956055,317.7424085140228,-0.0680120512843132,1071.3621139526367,299.6319615840912,-0.09486664086580276,1087.3262786865234,297.5880539417267,-0.08845289796590805,1091.696434020996,303.3727741241455,-0.07168281823396683
1122.7593612670898,511.4212131500244,0.04236229881644249,1029.144630432129,469.42554473876953,0.04016987234354019,1041.8572998046875,374.51133012771606,-0.01024619396775961,1042.2855377197266,351.0776209831238,-0.03129323571920395,1054.5870208740234,349.3683886528015,-0.020485691726207733,1056.144790649414,359.32586431503296,-0.011429510079324245
1121.4344787597656,518.287593126297,0.00982825830578804,1021.0470199584961,507.1474885940552,0.004575276281684637,1024.6366882324219,408.6176347732544,-0.04282042756676674,1024.1884231567383,386.98630571365356,-0.061793625354766846,1038.405990600586,384.44968700408936,-0.05196159705519676,1040.0482177734375,391.4745533466339,-0.043524615466594696
1121.9665145874023,514.3563330173492,0.019759010523557663,1034.1127395629883,492.91046261787415,0.013902556151151657,1039.2419815063477,398.80699396133423,-0.03653794527053833,1037.0549011230469,382.8975570201874,-0.055423542857170105,1049.0211868286133,378.2568418979645,-0.04666263610124588,1050.6853866577148,384.28019285202026,-0.03803643211722374
1130.5472946166992,503.31610321998596,0.04278280586004257,1066.0520553588867,443.7222361564636,0.045915789902210236,1064.2243194580078,331.3168430328369,0.004554857965558767,1061.2784957885742,309.8069214820862,-0.01738152839243412,1073.631362915039,307.10434913635254,-0.011236974038183689,1077.557601928711,313.1047189235687,0.0007972054299898446
1126.6493225097656,507.17703580856323,-0.014340963214635849,1073.3888626098633,433.416051864624,-0.04751419275999069,1069.6674728393555,324.698588848114,-0.10053374618291855,1067.5613021850586,304.3978178501129,-0.12765443325042725,1080.044288635254,299.09650683403015,-0.12247376143932343,1083.8896179199219,305.43538212776184,-0.10473272204399109
1132.503318786621,508.6212122440338,-0.022006584331393242,1090.653305053711,423.1929409503937,-0.057645998895168304,1102.9545593261719,315.628559589386,-0.09828741103410721,1099.1777801513672,295.4063880443573,-0.12487325072288513,1117.811508178711,292.86545634269714,-0.11805029213428497,1121.0164260864258,299.10101294517517,-0.10125462710857391
1129.7356796264648,505.73224782943726,-0.015673987567424774,1081.0822677612305,427.4071204662323,-0.05369126424193382,1082.9050827026367,326.00159525871277,-0.11288294941186905,1081.040153503418,303.7223517894745,-0.14258162677288055,1093.777198791504,299.4688081741333,-0.1376059204339981,1096.3747787475586,308.0945026874542,-0.11705125868320465
1125.9760665893555,513.7308204174042,-0.020841998979449272,1058.8092041015625,429.5725643634796,-0.046635933220386505,1069.6299362182617,329.7534155845642,-0.09613529592752457,1069.1257095336914,307.94026494026184,-0.12253138422966003,1083.8755416870117,304.26485538482666,-0.11414401233196259,1086.5740585327148,310.72211265563965,-0.09875691682100296
1120.3549575805664,508.6455774307251,0.02736443281173706,1036.9286727905273,450.2165722846985,0.004235195927321911,1053.1468963623047,350.7814407348633,-0.04087948426604271,1052.2175216674805,326.5949857234955,-0.06512754410505295,1066.1859512329102,324.37727093696594,-0.05212371051311493,1069.786033630371,332.8279674053192,-0.04122427478432655
1120.9334564208984,512.4972081184387,0.007541961502283812,1028.7723541259766,460.5103325843811,-0.011844963766634464,1043.309555053711,364.11718010902405,-0.060502804815769196,1040.163230895996,342.90926456451416,-0.08292525261640549,1054.299430847168,341.50834679603577,-0.07240494340658188,1056.7695236206055,349.10616517066956,-0.06195173040032387
1116.7477798461914,517.7351117134094,-0.013062219135463238,1019.8072814941406,494.78835225105286,-0.05178096145391464,1025.0689315795898,400.59083461761475,-0.12215955555438995,1024.3629455566406,381.52889013290405,-0.1464686542749405,1036.2947845458984,379.1591262817383,-0.13526007533073425,1038.0403518676758,386.2065875530243,-0.12295497953891754
1116.3014602661133,518.0286848545074,-0.01789502613246441,1021.2218856811523,516.7905986309052,-0.09687848389148712,1020.2659606933594,428.59811782836914,-0.21994543075561523,1012.9546737670898,406.5531599521637,-0.2481500804424286,1025.874252319336,402.6432716846466,-0.23888935148715973,1029.0300750732422,409.96480107307434,-0.22216664254665375
1118.4463119506836,511.2443161010742,0.0010906547540798783,1029.7088241577148,486.0957741737366,-0.05726275593042374,1031.6155242919922,386.9183921813965,-0.13941971957683563,1027.1601104736328,370.9722626209259,-0.1645287722349167,1039.8218536376953,367.9495632648468,-0.15076199173927307,1043.7114715576172,372.92814016342163,-0.14010143280029297
1122.3914337158203,509.028822183609,0.030072765424847603,1040.3887939453125,468.8150954246521,0.013167866505682468,1041.987533569336,373.4511387348175,-0.02805107645690441,1037.307472229004,359.40784335136414,-0.04737963527441025,1050.556983947754,354.55817341804504,-0.04080401360988617,1053.4287643432617,358.80087018013,-0.030818620696663857
1122.6536178588867,511.7456531524658,-0.00478057237342,1044.7443008422852,462.92657375335693,-0.03801249712705612,1047.3347854614258,362.9431128501892,-0.09357350319623947,1043.9496231079102,345.54102659225464,-0.11936863511800766,1057.2160720825195,341.92368149757385,-0.10845968127250671,1059.7174072265625,347.0514106750488,-0.0955137088894844
1127.3078155517578,508.4629189968109,-0.026868797838687897,1080.9040832519531,427.4844002723694,-0.0581069216132164,1083.8031005859375,321.57015681266785,-0.10846798866987228,1077.7980422973633,302.2693884372711,-0.1355539709329605,1092.593650817871,298.11774730682373,-0.13191476464271545,1096.9488143920898,303.1009912490845,-0.11307159811258316
1129.120216369629,505.0970149040222,-0.025456229224801064,1088.3397674560547,421.3560891151428,-0.05608068034052849,1101.8388748168945,325.78485131263733,-0.09746279567480087,1102.8691864013672,310.0503158569336,-0.12387613952159882,1112.4008560180664,309.4212305545807,-0.11885480582714081,1112.461166381836,314.03478026390076,-0.10088054090738297
1125.2871322631836,501.40129566192627,-0.01915939524769783,1086.5508270263672,418.71219277381897,-0.05766673758625984,1098.3823013305664,318.72992277145386,-0.09796173125505447,1094.6027755737305,299.4863820075989,-0.12544965744018555,1107.9481887817383,298.6448335647583,-0.11789437383413315,1110.2324295043945,304.2813992500305,-0.10039697587490082
1120.389518737793,507.31035232543945,-0.008021469227969646,1057.3838424682617,423.15444588661194,-0.03655640035867691,1074.924087524414,330.355464220047,-0.0752810686826706,1076.0109329223633,306.09440088272095,-0.10236995667219162,1091.3399505615234,306.0506272315979,-0.09159116446971893,1093.0236053466797,314.64152812957764,-0.07665275782346725
1119.6799850463867,513.8939738273621,0.021983709186315536,1039.7703552246094,447.86460757255554,0.007625669706612825,1051.07666015625,352.51169085502625,-0.04430767521262169,1050.1960372924805,332.02694177627563,-0.06918232142925262,1062.5139999389648,329.4880700111389,-0.06106658652424812,1064.40673828125,337.7960193157196,-0.04732905328273773
1119.3358612060547,513.7300479412079,0.010351298376917839,1028.8609313964844,465.30567169189453,-0.020728040486574173,1051.7224502563477,372.08102345466614,-0.06134967878460884,1051.2575912475586,350.40939688682556,-0.08529390394687653,1064.5488739013672,348.2771372795105,-0.0693233460187912,1066.5177154541016,356.0352122783661,-0.060370370745658875
1118.0406188964844,514.083616733551,0.020670954138040543,1026.708984375,477.36396074295044,0.01165615115314722,1037.6667022705078,387.70309925079346,-0.025954918935894966,1036.3030242919922,368.2324182987213,-0.04591478407382965,1049.1875839233398,364.9637174606323,-0.03379825875163078,1051.1320495605469,372.4292492866516,-0.026087753474712372
1117.2113800048828,514.9392628669739,0.009145381860435009,1024.7869491577148,484.69624042510986,-0.004382915794849396,1040.6230545043945,397.03895688056946,-0.04808638244867325,1039.504737854004,377.5359606742859,-0.06879795342683792,1052.3828887939453,375.850031375885,-0.056804053485393524,1054.0727233886719,383.65564584732056,-0.04813925176858902
1118.0305480957031,516.5422475337982,-0.05170830711722374,1024.7114181518555,504.43780303001404,-0.11293680965900421,1031.5507507324219,412.7417242527008,-0.20645157992839813,1030.5515670776367,393.87885332107544,-0.23338864743709564,1043.6732482910156,390.3339922428131,-0.22090084850788116,1045.4276275634766,397.31865763664246,-0.2069443166255951
1110.9526062011719,523.4661769866943,-0.03464183956384659,1025.863380432129,562.1461200714111,-0.13338427245616913,1027.990837097168,471.3992214202881,-0.28478288650512695,1025.25146484375,453.067524433136,-0.3152795732021332,1036.9231796264648,447.44747042655945,-0.30392417311668396,1039.3498992919922,454.47742223739624,-0.28571590781211853
1109.8284530639648,522.5801467895508,-0.018914401531219482,1025.5714416503906,549.796736240387,-0.12998317182064056,1024.1059112548828,461.9629096984863,-0.28298234939575195,1019.2306137084961,443.5685455799103,-0.3145714998245239,1031.8217468261719,438.1582188606262,-0.30267754197120667,1034.212989807129,445.676246881485,-0.2839975953102112
1119.2597579956055,513.1351447105408,0.022028733044862747,1026.4265441894531,501.2753176689148,0.002927495399489999,1024.460105895996,402.10572481155396,-0.05475103482604027,1021.9639205932617,381.86803936958313,-0.07372257113456726,1034.3468856811523,379.04032588005066,-0.06585057079792023,1036.2864303588867,386.9578528404236,-0.056230079382658005
1121.4170837402344,514.7982215881348,0.010568037629127502,1033.557014465332,489.16157126426697,-0.01792299933731556,1036.9124221801758,392.2587776184082,-0.06568703055381775,1028.950538635254,375.35526037216187,-0.08514720946550369,1043.573226928711,372.92385935783386,-0.07444725185632706,1046.6870498657227,378.50693106651306,-0.06633899360895157
1120.2382278442383,508.7739372253418,0.02580786682665348,1040.9938430786133,473.46800923347473,-0.029820801690220833,1044.1856002807617,375.6386625766754,-0.11641376465559006,1035.9799575805664,362.44670033454895,-0.14067696034908295,1050.0861740112305,356.98168873786926,-0.13014653325080872,1053.0290222167969,361.82051181793213,-0.11875860393047333
1121.0417175292969,508.5733187198639,0.015089074149727821,1041.8348693847656,466.1339592933655,0.010424661450088024,1049.065933227539,367.4499320983887,-0.019861672073602676,1043.5790634155273,350.4624080657959,-0.0377117395401001,1057.408103942871,346.481773853302,-0.027773428708314896,1059.4761657714844,352.85122632980347,-0.021293500438332558
1120.657081604004,507.01420426368713,0.030226580798625946,1044.8533630371094,459.7576832771301,0.020164091140031815,1050.4999923706055,368.3498990535736,-0.009933351539075375,1047.3185348510742,347.6857101917267,-0.03033624030649662,1060.2616882324219,344.32424783706665,-0.018953366205096245,1062.411117553711,351.3655936717987,-0.011161739937961102
1126.3087463378906,507.46652126312256,0.04225217550992966,1050.1747512817383,455.61283349990845,0.032797787338495255,1052.256088256836,356.9989085197449,-0.013724926859140396,1049.9737930297852,336.1864686012268,-0.036958012729883194,1060.8805847167969,332.4971866607666,-0.027126498520374298,1062.9364013671875,339.2081379890442,-0.016291813924908638
1127.0686340332031,506.484317779541,0.03505124896764755,1055.9089279174805,451.8236446380615,0.0298339631408453,1058.7262344360352,348.48995447158813,-0.011657234281301498,1058.9342880249023,325.9288215637207,-0.03312273323535919,1071.6487884521484,323.25724482536316,-0.025133643299341202,1072.305679321289,330.4441702365875,-0.014597105793654919
1129.581642150879,504.0397524833679,0.011921850964426994,1072.6182174682617,437.07729935646057,-0.004697016440331936,1073.8856506347656,327.2748935222626,-0.05419868603348732,1068.262825012207,306.4142060279846,-0.07980409264564514,1084.7962188720703,303.92544865608215,-0.07449909299612045,1089.4437789916992,309.4144070148468,-0.058244943618774414
1128.6122131347656,501.493284702301,-0.0023509494494646788,1087.5559616088867,425.7174575328827,-0.02711152471601963,1088.481559753418,315.33543705940247,-0.06891100853681564,1081.8029022216797,298.519788980484,-0.09444459527730942,1097.559700012207,297.1142041683197,-0.08804628998041153,1100.7144927978516,302.7289152145386,-0.07225506752729416
1126.124153137207,503.58933448791504,-0.004934299271553755,1072.5318145751953,417.785929441452,-0.030940622091293335,1082.6206970214844,320.1147794723511,-0.07348599284887314,1074.5331573486328,300.7247257232666,-0.10003109276294708,1090.4835891723633,299.34398889541626,-0.09391716122627258,1094.9519348144531,306.4021039009094,-0.07686874270439148
1113.9788818359375,518.4496521949768,0.006050667259842157,1011.569709777832,514.8781728744507,-0.03342669457197189,1028.104248046875,418.4425985813141,-0.11541975289583206,1032.388801574707,395.4625904560089,-0.13999764621257782,1043.2265853881836,393.7502360343933,-0.1274249255657196,1042.9658889770508,402.6586890220642,-0.11518549919128418
1111.8540573120117,518.3257985115051,-0.029244156554341316,1014.1133880615234,524.1995787620544,-0.10414040833711624,1028.1714248657227,431.15472435951233,-0.2148318588733673,1028.0702590942383,411.1057162284851,-0.24373336136341095,1040.7213592529297,409.61042761802673,-0.22923393547534943,1042.4977111816406,415.8051073551178,-0.2143651843070984
1106.378517150879,521.4989697933197,-0.03729056939482689,1011.6486740112305,550.180914402008,-0.14123724400997162,1024.537353515625,460.04578471183777,-0.2895289361476898,1020.7500457763672,438.611501455307,-0.320736825466156,1034.2811965942383,435.9894597530365,-0.30684900283813477,1037.8534698486328,444.2999517917633,-0.289352148771286
1107.195167541504,520.7014846801758,-0.05566200241446495,1019.71435546875,561.2208223342896,-0.16171932220458984,1021.0288238525391,471.384801864624,-0.32792922854423523,1015.7905197143555,449.6362495422363,-0.3598257601261139,1027.8465270996094,444.45605635643005,-0.3507436513900757,1031.9781875610352,451.2199866771698,-0.32994335889816284
1108.3018112182617,522.9219996929169,-0.0399046391248703,1017.8311157226562,555.9197688102722,-0.14627304673194885,1021.3054275512695,469.4444704055786,-0.3052245080471039,1016.8059539794922,448.5082411766052,-0.33422359824180603,1028.5268783569336,443.99224877357483,-0.32441696524620056,1031.8161392211914,451.921169757843,-0.30657240748405457
1110.574722290039,518.4625911712646,-0.019081365317106247,1022.907829284668,538.1759583950043,-0.10430694371461868,1022.5279998779297,450.22964000701904,-0.24278846383094788,1014.2752075195312,430.4892683029175,-0.2708462178707123,1027.2645950317383,425.9315299987793,-0.26315370202064514,1032.337646484375,434.01005387306213,-0.2452688068151474
1112.142333984375,514.9399387836456,-0.020894097164273262,1018.5692596435547,525.147567987442,-0.10817888379096985,1023.8263320922852,436.5645682811737,-0.2501661479473114,1016.5410232543945,417.57665276527405,-0.2785953879356384,1030.3797912597656,413.1771433353424,-0.27131861448287964,1034.2726135253906,420.46178698539734,-0.2528928220272064
1116.8833923339844,513.7173342704773,0.007006735075265169,1037.1430206298828,490.94457507133484,-0.08199106901884079,1027.8785705566406,401.8306267261505,-0.21583430469036102,1018.3244705200195,385.8842074871063,-0.24176548421382904,1028.3694076538086,383.2583999633789,-0.2356857806444168,1034.241943359375,389.0073609352112,-0.22009195387363434
1117.6251983642578,509.8258566856384,0.019053705036640167,1036.4879608154297,477.7706050872803,-0.03898956999182701,1042.7695083618164,383.35962653160095,-0.12586332857608795,1041.6339111328125,365.33830404281616,-0.15044951438903809,1054.6820068359375,361.61200761795044,-0.13920314610004425,1055.5705261230469,367.89494276046753,-0.12785185873508453
1117.682876586914,508.9436888694763,0.014765801839530468,1034.6673202514648,469.67087030410767,-0.02410270646214485,1048.8190841674805,374.4940459728241,-0.07826130837202072,1044.9046325683594,356.9986832141876,-0.10138042271137238,1059.2850494384766,354.0896666049957,-0.08830811083316803,1060.583610534668,359.8469316959381,-0.07902935892343521
1119.9781036376953,505.56622982025146,0.015054864808917046,1043.261489868164,458.26104283332825,-0.009666796773672104,1051.930046081543,364.2785632610321,-0.049950677901506424,1052.3390579223633,343.114196062088,-0.07220311462879181,1063.8625717163086,340.4421043395996,-0.062354397028684616,1064.7871398925781,346.9273316860199,-0.051983531564474106
1121.5058898925781,502.0082366466522,0.012300369329750538,1050.9441375732422,447.5904107093811,-0.0015932751120999455,1061.3323974609375,348.45638394355774,-0.045395877212285995,1063.439826965332,325.23053526878357,-0.0680912584066391,1075.9216690063477,322.8725838661194,-0.05880552902817726,1076.3898468017578,330.1604461669922,-0.047768618911504745
1126.314582824707,505.84670305252075,-0.036949437111616135,1073.001594543457,427.3573923110962,-0.06828499585390091,1076.1347579956055,322.08375692367554,-0.11912346631288528,1071.6682434082031,302.1636235713959,-0.14562250673770905,1087.3694229125977,298.4736979007721,-0.14098887145519257,1092.1409225463867,303.80600452423096,-0.1228240504860878
1128.0118560791016,501.31835103034973,0.03631189838051796,1078.6278533935547,427.78048396110535,0.017619093880057335,1080.0846862792969,319.90646839141846,-0.030351785942912102,1074.6050262451172,300.8904218673706,-0.056350935250520706,1089.5240020751953,299.3523895740509,-0.05096535012125969,1093.2733154296875,305.4776430130005,-0.03447245806455612
1126.9097900390625,498.15078020095825,-0.024452708661556244,1084.7892379760742,420.6435763835907,-0.059981364756822586,1089.5210266113281,312.2735345363617,-0.11096347123384476,1084.1073989868164,294.8562240600586,-0.1400182992219925,1099.1815567016602,291.8877911567688,-0.13380686938762665,1101.9079971313477,298.36368441581726,-0.11451508849859238
1130.2766418457031,503.39280366897583,-0.057082708925008774,1093.326301574707,432.13753938674927,-0.08500678092241287,1078.8055801391602,324.9340331554413,-0.13812288641929626,1073.9799499511719,309.498188495636,-0.16473571956157684,1079.6721267700195,308.1297791004181,-0.16743141412734985,1083.0999755859375,312.81822681427,-0.14492616057395935
1127.9459381103516,499.92998600006104,-0.05762196332216263,1088.9406967163086,419.60137724876404,-0.09065021574497223,1086.4509201049805,318.2729387283325,-0.1373753696680069,1082.186164855957,298.5343050956726,-0.1650342047214508,1094.4700241088867,297.16370701789856,-0.16205650568008423,1096.984634399414,302.6966321468353,-0.14164482057094574
1124.6617126464844,504.40587401390076,-0.04028668254613876,1076.0863494873047,419.85793590545654,-0.0827244371175766,1076.6689682006836,317.49032378196716,-0.1341262012720108,1071.2567138671875,298.06280493736267,-0.16361230611801147,1086.211280822754,295.1310646533966,-0.15705671906471252,1089.3593215942383,302.51564741134644,-0.1372184157371521
1123.3219528198242,507.9245352745056,-0.00023267320648301393,1068.2717514038086,432.6463758945465,-0.0292191281914711,1066.9990539550781,332.9427444934845,-0.08445463329553604,1062.6175689697266,309.8328638076782,-0.11221981793642044,1074.048957824707,305.77691316604614,-0.10680330544710159,1078.1593322753906,314.94330883026123,-0.08838149905204773
